Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
1.6007893,1.480482,1.4897372,1.5328171,1.1365596,2.5056162,1.9967487,1.5302254,3.3708222,1.2006358,1.9469193
1.5977676,1.4787792,1.4994763,1.5227784,1.1282854,2.5384135,1.9817579,1.554113,3.3955815,1.1958801,1.9679966
1.5984099,1.4760848,1.5061964,1.5217202,1.1072347,2.5291541,1.9862627,1.5707153,3.4069633,1.2013329,1.981925
1.597399,1.4718422,1.5132515,1.5237008,1.1046476,2.531847,1.9881223,1.5764652,3.4025438,1.1854856,2.0033834
1.5979192,1.454296,1.5210667,1.540494,1.1231513,2.5374815,1.9712571,1.5616903,3.4311118,1.1790695,2.0198023
1.6246282,1.4460695,1.5362437,1.5391654,1.130384,2.5197539,1.9721552,1.5485153,3.4516749,1.160817,2.0031147
1.624198,1.4464191,1.5611724,1.5284033,1.1203344,2.4997344,1.9893507,1.5417743,3.4669843,1.1434249,2.0356534
1.6153126,1.4301856,1.5626748,1.5420521,1.1317509,2.5150156,2.0135622,1.5301343,3.4668808,1.1518264,2.0331938
1.6225245,1.4178083,1.5510269,1.5496229,1.1240464,2.5378911,2.0175529,1.510394,3.4591899,1.1512556,2.0225875
1.632208,1.4011726,1.5832288,1.553193,1.1198256,2.5351071,2.0239623,1.5261869,3.4473751,1.1594979,2.0194581
1.6291121,1.4216447,1.5711476,1.528857,1.1022843,2.5407805,2.0454192,1.528971,3.4568584,1.138837,2.053056
1.6209184,1.4141908,1.5624938,1.5240878,1.1174283,2.5483971,2.0376904,1.5325968,3.4530897,1.1293254,2.0717092
1.6171319,1.4071461,1.5418341,1.5207475,1.119511,2.533603,2.0557971,1.5296715,3.4730015,1.153349,2.0842052
1.6167628,1.4036475,1.5149375,1.5113183,1.1260538,2.532676,2.061908,1.5451494,3.4741144,1.1401117,2.0711248
1.6016396,1.4186252,1.5170015,1.510401,1.1226732,2.5204453,2.0669165,1.5342146,3.4646938,1.1435639,2.0674736
1.6001396,1.450403,1.5172616,1.5086001,1.1434039,2.5213792,2.088273,1.5313839,3.4654753,1.1665052,2.0556567
1.6072329,1.4495994,1.5107236,1.5106471,1.1698616,2.5194509,2.1037774,1.5293766,3.4540544,1.1532648,2.0782952
1.6236199,1.4856232,1.5021144,1.526166,1.169665,2.5157077,2.12291,1.5010686,3.433804,1.1630646,2.1060283
1.6140811,1.50289,1.5140952,1.5459949,1.1922606,2.506525,2.1135442,1.4948839,3.4279304,1.1621538,2.0998735
1.6177794,1.5007533,1.515862,1.5476893,1.1937628,2.4994466,2.0958788,1.4967563,3.4325602,1.1643261,2.0715523
1.6339449,1.4963433,1.5187658,1.5506991,1.1998067,2.4902163,2.1036718,1.4809922,3.429579,1.171864,2.0488248
1.6226877,1.4939536,1.5136065,1.5265503,1.1989406,2.4810922,2.090816,1.4935708,3.4214017,1.1669407,2.070399
1.5942786,1.4803821,1.4990572,1.4973692,1.1909544,2.5010705,2.0846171,1.4999173,3.414825,1.1422085,2.0747001
1.5699781,1.4773574,1.4867831,1.5014819,1.204037,2.5152421,2.0735147,1.5031825,3.4209182,1.1336579,2.0698829
1.5666921,1.4954106,1.4784625,1.5041561,1.2143673,2.4923127,2.0641499,1.4835312,3.4133627,1.1538904,2.0956409
1.5755516,1.4788119,1.4789697,1.5075072,1.2236811,2.4870751,2.0516937,1.4637778,3.4175584,1.1650308,2.1132085
1.5786592,1.4701562,1.4776922,1.5154608,1.2355605,2.4813833,2.077565,1.4587746,3.4091887,1.1887381,2.1014135
1.5687513,1.477595,1.4813061,1.4950417,1.2407911,2.4901323,2.1023932,1.4673253,3.4110608,1.200691,2.0796151
1.5766115,1.4704263,1.4782243,1.5203744,1.2235432,2.4900677,2.1224487,1.4525764,3.4130554,1.2108374,2.0490627
1.5821149,1.4549953,1.4720169,1.5328344,1.2446723,2.4787307,2.1068699,1.4844337,3.4018004,1.1906458,2.0676956
1.5667812,1.4765351,1.4741663,1.531038,1.2678494,2.4716733,2.0928817,1.4911807,3.3886981,1.1818092,2.0666103
1.5657337,1.4623945,1.4802209,1.5298343,1.2824522,2.4803703,2.056,1.4723415,3.3966651,1.179943,2.0698092
1.5729184,1.4452093,1.4847704,1.5133005,1.2776304,2.4816661,2.0590577,1.449283,3.3981321,1.2002938,2.0608106
1.5873594,1.4603395,1.4886284,1.5147496,1.2753737,2.4837253,2.0290768,1.4453851,3.3797426,1.2073621,2.0254211
1.6002476,1.4618869,1.4903852,1.5351614,1.3065153,2.506201,2.0070329,1.4451407,3.3768787,1.2217919,2.0138128
1.6169589,1.4696037,1.4838212,1.5349422,1.3106912,2.5259447,1.9666041,1.4656506,3.3855712,1.2018746,2.0174255
1.6301594,1.4594842,1.4858311,1.5335535,1.3134532,2.5327957,1.9637603,1.4884332,3.3850262,1.2030382,2.003418
1.6181138,1.4372971,1.4801966,1.5412364,1.3137972,2.5102167,1.938895,1.4791207,3.3956594,1.2506363,1.9617184
1.6047438,1.4484288,1.4873931,1.5297521,1.3173295,2.5142322,1.9293119,1.4652653,3.4034255,1.2606159,1.9812115
1.5755669,1.4610385,1.4695642,1.500156,1.306887,2.5146301,1.9518046,1.4636837,3.4096949,1.2590718,1.98817
1.5553907,1.4539807,1.4784573,1.4947656,1.30151,2.5076003,1.9758435,1.4648249,3.4084918,1.2734241,2.0007048
1.541096,1.447601,1.4918232,1.494742,1.3106251,2.5024781,1.9849384,1.4601551,3.3971059,1.2812678,2.0254679
1.5257204,1.4385824,1.496739,1.5151274,1.3300966,2.5055332,2.0062783,1.465822,3.3709714,1.2604338,2.0112438
1.527783,1.4262563,1.4783651,1.5128866,1.3398041,2.4945407,2.0019038,1.4646443,3.3587036,1.2555431,2.0105641
1.521265,1.421962,1.4804333,1.5320781,1.3403541,2.500778,1.9960846,1.4580257,3.3483257,1.2699515,2.0187969
1.5172791,1.4271628,1.4902207,1.5698177,1.3363346,2.4966714,1.9830002,1.4565758,3.329813,1.2863294,2.0086386
1.5305794,1.4476135,1.4770571,1.6161433,1.3190123,2.4762013,1.9875914,1.4602425,3.3378906,1.3099437,1.9960418
1.5362657,1.4438972,1.4808013,1.6575067,1.3450763,2.4626131,1.9886194,1.4764466,3.3406105,1.3177435,1.9639468
1.5370021,1.4411006,1.486099,1.6631529,1.3666438,2.4687123,2.0086329,1.4958403,3.3454967,1.3229009,1.9303714
1.5449097,1.4369807,1.4725385,1.6615037,1.3574848,2.4777343,2.0270476,1.4966224,3.3583589,1.3291731,1.9239439
1.5409448,1.4359932,1.4646374,1.6705991,1.3537186,2.5073287,2.0379291,1.4966556,3.3530891,1.3324739,1.9062636
1.5533553,1.4482316,1.4618084,1.6868902,1.3497733,2.5221202,2.0480709,1.4787873,3.3537972,1.3414384,1.8919029
1.557537,1.4329594,1.4635283,1.6790124,1.3607763,2.5199451,2.0474257,1.4816059,3.3357282,1.3346814,1.8972367
1.5606204,1.4371992,1.4698287,1.6784894,1.3983383,2.52228,2.0429053,1.4910102,3.3365397,1.3466927,1.8762861
1.5368358,1.4485744,1.4640315,1.6998446,1.409058,2.5269489,2.042259,1.4801968,3.3392839,1.369104,1.8722348
1.5277742,1.4508615,1.4820091,1.6863703,1.427103,2.5449183,2.0191517,1.4949213,3.3322728,1.3976767,1.8930988
1.5248559,1.4493054,1.4735473,1.6830667,1.4406353,2.5278893,2.0083578,1.4959373,3.3417344,1.4028617,1.9023161
1.5260599,1.4425402,1.4779868,1.6553006,1.43144,2.5117197,2.0198989,1.5161186,3.3637507,1.4000744,1.8682783
1.5258471,1.4448428,1.4747734,1.6361922,1.4357229,2.5205295,2.0115528,1.5092599,3.3638,1.3857646,1.8483726
1.5199553,1.4426938,1.4758111,1.6517448,1.4591285,2.5239072,2.0291507,1.5225217,3.3873153,1.3593343,1.8599377
1.5110626,1.4227532,1.4596205,1.6958152,1.4586626,2.5270116,2.0400047,1.5422242,3.4112368,1.3726945,1.8608087
1.5148379,1.4186355,1.4854529,1.7160258,1.4592512,2.5224614,2.0273509,1.5388517,3.4303453,1.3757399,1.8629348
1.5044539,1.4155351,1.4969051,1.7067885,1.4519292,2.5114219,2.0277252,1.5472939,3.4144061,1.3874812,1.8635659
1.5125563,1.403861,1.4984207,1.6755161,1.4380209,2.517853,2.0056493,1.5565424,3.4056771,1.3973167,1.85979
1.5057011,1.4154037,1.4926537,1.6520276,1.4334384,2.5092542,2.0263901,1.5567254,3.4140823,1.4241337,1.8629168
1.5228709,1.4299017,1.4921136,1.6637008,1.44117,2.4819725,2.0169578,1.5743791,3.4105082,1.398262,1.8616374
1.5105027,1.4282632,1.4760276,1.6798279,1.4398488,2.4599161,2.0030262,1.5718166,3.3919244,1.4129544,1.8436214
1.5186146,1.4259883,1.4737074,1.6828774,1.448467,2.4397295,1.9948525,1.5610708,3.406105,1.4145409,1.8265129
1.517338,1.420747,1.4780948,1.6723084,1.4561042,2.4630356,1.9801688,1.592344,3.4137433,1.411039,1.8296317
1.5210141,1.4261485,1.4712707,1.6792688,1.4767849,2.4654813,1.9891422,1.606012,3.4126494,1.4097989,1.8009944
1.5403029,1.4492794,1.4581857,1.6951368,1.4589186,2.4827209,1.9829094,1.6085778,3.413115,1.4080254,1.7849052
1.55311,1.4547794,1.4364332,1.6902784,1.4458209,2.4766974,1.9860165,1.6091003,3.444252,1.3844219,1.7840329
1.5692902,1.4754312,1.4157429,1.6636192,1.4348702,2.4680321,1.9964989,1.5983676,3.4543421,1.3791634,1.7678801
1.5808188,1.4641684,1.4141836,1.6703782,1.4296244,2.4792523,1.9969783,1.6101108,3.468092,1.3488029,1.7601067
1.5693085,1.4390632,1.4180627,1.6754286,1.4131873,2.4736969,2.0065143,1.6203558,3.4615734,1.3630486,1.7882209
1.5685477,1.4312227,1.4109038,1.6666799,1.3968238,2.4512217,1.9841954,1.6284612,3.4529226,1.3753068,1.7843316
1.5727499,1.4153439,1.4256827,1.6738285,1.3724941,2.450649,1.9633385,1.6546117,3.4367115,1.3635429,1.8061846
1.5812858,1.4202583,1.4138734,1.6485764,1.3646739,2.4584403,1.946803,1.6732537,3.4477987,1.351532,1.8316551
1.578634,1.425009,1.4151337,1.6585228,1.3645506,2.4644616,1.9362867,1.6729885,3.4282415,1.3433508,1.8175586
1.5539751,1.4237924,1.4145737,1.6781778,1.3776472,2.4458117,1.9328707,1.6437026,3.415019,1.3428998,1.8058635
1.5527008,1.4129087,1.4165664,1.6585182,1.3783437,2.4425602,1.9466523,1.6770695,3.4245532,1.3362929,1.8312947
1.5403492,1.3960576,1.4206668,1.6648265,1.3947892,2.4447591,1.9433491,1.6856222,3.4117036,1.3180358,1.8474799
1.5351924,1.408175,1.4215119,1.6748202,1.4075328,2.4232476,1.95288,1.6938223,3.4091187,1.3053913,1.8339988
1.5530878,1.423908,1.4170753,1.6650368,1.4239985,2.4391327,1.9777263,1.7022016,3.4041431,1.3284563,1.8175986
1.5712242,1.4323336,1.4383274,1.6575218,1.4204581,2.4463727,1.9843003,1.6726247,3.3914094,1.3233728,1.8175933
1.5690567,1.4197593,1.430233,1.6522821,1.4262731,2.4613538,1.9911944,1.6501648,3.3761301,1.3252326,1.8026137
1.5621142,1.4204308,1.4308001,1.6604906,1.4225894,2.4541054,1.978448,1.6429397,3.3727233,1.3229413,1.7816457
1.5637288,1.4148127,1.4306051,1.6603066,1.4052446,2.4637547,1.9816411,1.6310611,3.3845181,1.3178169,1.798264
1.563442,1.4054054,1.4222826,1.6770735,1.3844957,2.4561441,1.9906241,1.6324004,3.3842971,1.305338,1.7979131
1.5655676,1.4186491,1.414975,1.6970402,1.3847816,2.444531,1.992649,1.6229166,3.3718815,1.3087058,1.8253465
1.5623783,1.4082869,1.3743051,1.691366,1.3918943,2.4507296,1.9857417,1.6202351,3.3604684,1.295285,1.8291677
1.570163,1.4141165,1.3603749,1.6788926,1.3930075,2.4503632,1.9818257,1.622282,3.356739,1.2716366,1.8261932
1.567394,1.4009341,1.3634418,1.6695596,1.4141861,2.4453585,1.9651824,1.6179985,3.3340011,1.2512633,1.8451844
1.5594624,1.400655,1.3854287,1.672736,1.4185952,2.4388113,1.9838349,1.6127907,3.3350317,1.2675143,1.8349922
1.5703506,1.3857667,1.3798728,1.68883,1.4080486,2.430692,1.9954256,1.6190116,3.3416188,1.283291,1.8393278
1.5678368,1.3915744,1.366802,1.7046548,1.4310702,2.4381979,1.9835713,1.6100115,3.3640635,1.2925199,1.8521755
1.5562981,1.3923273,1.3426327,1.6988372,1.4074152,2.4586408,1.9702654,1.6113677,3.351958,1.302983,1.8601114
1.5355496,1.4011421,1.3338859,1.6938692,1.4203905,2.4660001,1.9515172,1.5877273,3.3441501,1.3107107,1.8688077
1.5344472,1.3993208,1.3332732,1.6990496,1.4314646,2.4768612,1.9849066,1.567194,3.3373814,1.3101628,1.8694823
1.5474142,1.422395,1.3503083,1.7195839,1.4175158,2.484194,1.9890218,1.5369519,3.3520544,1.305122,1.8633438
1.5543144,1.4261311,1.361382,1.6865877,1.40078,2.4949129,1.9996537,1.505762,3.3574715,1.2899095,1.8705435
1.5561109,1.4191862,1.3529264,1.6797506,1.4213181,2.5047832,1.9744478,1.4902304,3.3520188,1.3024361,1.8623015
1.5571545,1.3952863,1.3443872,1.6902,1.4233767,2.5168943,1.9599787,1.4987278,3.3638968,1.317878,1.8533698
1.5596298,1.3564485,1.3527615,1.7036052,1.413949,2.5456316,1.9605852,1.5110053,3.3827736,1.3316113,1.8558466
1.5715677,1.3436464,1.3568439,1.6995192,1.4221983,2.5575261,1.9424052,1.4895712,3.38323,1.325312,1.8447636
1.5668451,1.3443964,1.3483355,1.6997691,1.427898,2.5495057,1.9357688,1.4546872,3.3819954,1.3146746,1.8508507
1.5443102,1.3536656,1.3744192,1.7233247,1.4317573,2.5488651,1.9104344,1.453728,3.369874,1.3199831,1.8351699
1.5386765,1.3387923,1.3842367,1.7246835,1.4260428,2.5406148,1.8954958,1.4366366,3.3618448,1.3288982,1.8302054
1.5279576,1.3153552,1.3692654,1.7130375,1.4535568,2.519639,1.8974303,1.4184424,3.363251,1.3327413,1.849959
1.5394336,1.3132122,1.3606875,1.7121596,1.4427925,2.5133979,1.9321206,1.4154954,3.3502097,1.3658721,1.8469502
1.5580457,1.3362609,1.3637389,1.729884,1.4569925,2.4995008,1.9595048,1.4252799,3.3339226,1.3780962,1.8404408
1.5756574,1.3372982,1.3685752,1.7407128,1.4806672,2.5113168,1.9319117,1.4290805,3.3250966,1.3941616,1.8325524
1.5743424,1.3465807,1.3594792,1.7348679,1.4746056,2.5275338,1.9266636,1.4379241,3.3166583,1.4032556,1.8472677
1.5672053,1.3665915,1.3416507,1.7529845,1.4805061,2.5284605,1.9314774,1.4646844,3.3343816,1.4175558,1.8621216
1.5646962,1.374438,1.3650752,1.7521299,1.4549129,2.5327599,1.9630351,1.4896029,3.3465576,1.4259514,1.8782219
1.5303096,1.4087514,1.3781321,1.7378632,1.4526989,2.5651293,1.9440134,1.471519,3.3408697,1.4418793,1.8886677
1.5302343,1.41504,1.3791548,1.7282407,1.4777173,2.5823319,1.9287437,1.4712234,3.3302677,1.453524,1.9177066
1.5406822,1.4137288,1.3745141,1.6940446,1.483881,2.5863366,1.9240274,1.4779569,3.3296406,1.4727994,1.9199449
1.5462906,1.4216774,1.3731455,1.6765374,1.4792284,2.5937746,1.9413366,1.4579469,3.3148007,1.4834409,1.9313455
1.5474269,1.4274942,1.3851509,1.6831558,1.4792695,2.5982611,1.9221513,1.4521207,3.3080223,1.4750152,1.9510576
1.5623372,1.4185992,1.3989661,1.6702573,1.4918607,2.6060374,1.9269525,1.4443359,3.2996008,1.4911627,1.9385675
1.5639062,1.4416873,1.3932948,1.6815848,1.5038193,2.6144297,1.9169552,1.4190121,3.3115225,1.499655,1.921454
1.5523009,1.4443183,1.4009643,1.6948372,1.521067,2.6208222,1.9334579,1.4070873,3.311825,1.4815143,1.9250337
1.5438093,1.417847,1.4053967,1.685987,1.5219657,2.6125453,1.9685048,1.423762,3.3128138,1.4753773,1.9453986
1.5557935,1.3833995,1.4061666,1.7001088,1.5166093,2.6106806,1.967307,1.4517745,3.331542,1.4584999,1.9506249
1.5665779,1.4029225,1.4015387,1.7152128,1.5118603,2.606817,1.9434073,1.4172004,3.321187,1.4588453,1.9394023
1.567456,1.4064589,1.4077899,1.7282953,1.4780078,2.593838,1.9372283,1.3946886,3.3136005,1.4342895,1.9332117
1.5677131,1.4206719,1.4057961,1.7319398,1.4682333,2.6145821,1.9073892,1.3924922,3.2937596,1.4331987,1.9398888
1.5901303,1.4431355,1.4139438,1.7229402,1.4684185,2.6443498,1.9088025,1.3990469,3.2835407,1.4553152,1.9513903
1.589959,1.4543384,1.4169276,1.7080954,1.4629538,2.6393969,1.8840096,1.4209996,3.2767406,1.4653305,1.980579
1.6134007,1.4642476,1.4007947,1.704685,1.4861128,2.6420991,1.858166,1.4281477,3.2661424,1.4810652,2.0000825
1.6192843,1.4639064,1.3981043,1.6970809,1.4878082,2.6431909,1.8558861,1.4200875,3.2738936,1.5090652,2.0057242
1.6256458,1.4771869,1.3871963,1.7111729,1.4604107,2.6523793,1.8486333,1.4111304,3.2778449,1.516647,2.0037415
1.6265517,1.4772474,1.3961203,1.7274647,1.4824771,2.6764281,1.8335391,1.4135711,3.2895622,1.5517834,2.0011411
1.6234906,1.4845465,1.3929485,1.7360352,1.4617748,2.6745064,1.809943,1.414116,3.3052559,1.5485021,2.0043232
1.6282555,1.4754136,1.3786632,1.7393693,1.4663156,2.6658058,1.789058,1.4234664,3.3212578,1.5526152,2.0094385
1.6345429,1.4994886,1.3738801,1.7841583,1.4581441,2.6568444,1.7952164,1.4111127,3.3451221,1.5174223,1.9873149
1.6332877,1.5211951,1.3808118,1.7997051,1.4693713,2.6571805,1.7925401,1.4101125,3.3409534,1.4888357,1.9898751
1.6244245,1.5246353,1.3742599,1.7817339,1.4893421,2.632731,1.8076839,1.3821483,3.3287663,1.4856428,1.9834861
1.6240017,1.5367241,1.3508314,1.8219653,1.4892302,2.6534457,1.8364677,1.3678865,3.3453648,1.5035725,1.9832529
1.622178,1.5243611,1.3454335,1.8162903,1.4810834,2.6697202,1.8380446,1.3456929,3.3316457,1.4940404,1.9906337
1.6153606,1.4993842,1.3667096,1.8102459,1.4713843,2.6745777,1.836875,1.3512579,3.3159845,1.4969382,1.9678839
1.606203,1.4977784,1.3731716,1.8120806,1.496001,2.6691022,1.8325381,1.3519276,3.3002629,1.4933698,1.9681553
1.6001526,1.496408,1.3767464,1.8192077,1.48334,2.6807349,1.8228937,1.394985,3.3099041,1.4702924,1.98001
1.5846295,1.4901377,1.3762865,1.8226514,1.4665606,2.6773951,1.8255626,1.4035453,3.2933848,1.4575981,1.9687408
1.5735496,1.4568688,1.3788589,1.8462205,1.4686325,2.6761184,1.814588,1.4186664,3.2758498,1.4442317,1.9889518
1.5698695,1.4318089,1.3861904,1.8378519,1.4581078,2.6586754,1.8433075,1.449434,3.2728856,1.462199,2.0168948
1.5612246,1.4076831,1.4046799,1.8581372,1.4435742,2.6729484,1.8247488,1.4886376,3.2717569,1.4637561,2.0337024
1.5553608,1.3995291,1.4139147,1.8758814,1.401662,2.6894016,1.8153615,1.475648,3.2512584,1.4858937,2.0383613
1.5437018,1.3932098,1.4240462,1.8990448,1.3921223,2.6847692,1.8085045,1.4580036,3.2309594,1.4828743,2.025713
1.5400512,1.3888685,1.4355043,1.894839,1.3927014,2.6682363,1.8052198,1.4482204,3.217732,1.4792066,2.0274057
1.5210836,1.4057448,1.4148881,1.8836721,1.3913348,2.6624835,1.8207915,1.4594802,3.2357662,1.4920411,2.0194693
1.5222715,1.4196846,1.4148496,1.8870673,1.3851273,2.6563392,1.8303078,1.4729654,3.2279329,1.4993044,1.9980638
1.5238558,1.428912,1.4317416,1.8851099,1.3774563,2.6384203,1.8616595,1.473335,3.2182875,1.4906681,2.0097179
1.5278236,1.4378902,1.4493661,1.8842577,1.3790227,2.6452084,1.8749185,1.4827051,3.1877351,1.4751956,2.0002134
1.5130965,1.443331,1.4456416,1.8731078,1.3750037,2.6243265,1.8858837,1.4664836,3.2054079,1.4726204,1.9779328
1.5138655,1.4653699,1.4424553,1.8479173,1.3670526,2.6272027,1.8466347,1.5020972,3.2284479,1.4717799,1.9598358
1.5118797,1.4521506,1.4420077,1.8362901,1.3621273,2.6363883,1.8137275,1.5115324,3.2375178,1.4886924,1.9620684
1.5055424,1.4207116,1.4458526,1.8353244,1.3644015,2.6663299,1.815478,1.5217798,3.2182186,1.5027634,1.9709244
1.5070554,1.3868523,1.4374063,1.8195944,1.3982002,2.6882517,1.7748849,1.5093762,3.228883,1.5219589,1.9590119
1.5210496,1.3922938,1.4333026,1.8220819,1.388051,2.6977897,1.7397577,1.4982542,3.2163517,1.5102683,1.9643022
1.5371596,1.3822511,1.4299145,1.8247949,1.4028822,2.7050724,1.7025787,1.5040963,3.2123015,1.5014179,1.9658872
1.5548273,1.390439,1.443588,1.8189349,1.4326352,2.7000668,1.6952608,1.5019321,3.2081664,1.5002748,1.9905368
1.5864748,1.4181664,1.4420742,1.8262362,1.4280263,2.6998155,1.6981847,1.4873973,3.204854,1.4924742,2.0045171
1.5851777,1.4284836,1.4240212,1.8213092,1.4512951,2.7017503,1.7060002,1.4541471,3.2166383,1.487362,2.0076187
1.5920006,1.4126551,1.4254447,1.8180614,1.4743389,2.7000248,1.6914883,1.4357864,3.2334571,1.4867398,2.0290587
1.5780776,1.41198,1.4194392,1.8127646,1.4926425,2.6994567,1.688911,1.4338056,3.2512834,1.4458541,2.0473168
1.5755947,1.3968357,1.4114861,1.7897213,1.4771081,2.6925218,1.6993669,1.4191442,3.2544379,1.4334213,2.0404663
1.5721136,1.3919833,1.4035437,1.7855006,1.4591951,2.6894107,1.6978295,1.426412,3.2555602,1.4201972,2.0668073
1.5516996,1.397014,1.4121358,1.7723323,1.4646227,2.6857054,1.6847986,1.4163097,3.2315629,1.4075247,2.1059976
1.5449944,1.4018289,1.4155335,1.7545929,1.4705242,2.6886182,1.6903584,1.4117742,3.2519109,1.4221064,2.1262469
1.5380591,1.3884791,1.4170667,1.7516711,1.4821935,2.6846087,1.6861466,1.3866181,3.2652099,1.4163796,2.1117918
1.5319045,1.3980472,1.4095486,1.7558851,1.4832059,2.6847224,1.6822406,1.4038385,3.2581124,1.4041594,2.1088989
1.5386598,1.36584,1.4228183,1.7364724,1.5006934,2.7168748,1.7131088,1.4047002,3.2605426,1.4113538,2.1260452
1.543626,1.3451629,1.4137233,1.7088821,1.5191864,2.722429,1.7250199,1.4114987,3.2802973,1.4183403,2.1287227
1.5423498,1.336238,1.418736,1.6887408,1.5147383,2.7265811,1.7274159,1.4200163,3.2823889,1.4131606,2.1366563
1.5573065,1.3426489,1.4176192,1.6870497,1.5150681,2.7068143,1.7394657,1.4071333,3.302973,1.3865036,2.1375923
1.5672573,1.3431526,1.4476532,1.6753649,1.535836,2.7189622,1.7448337,1.3912296,3.3103845,1.3727983,2.1114116
1.582776,1.3552071,1.4498293,1.6534617,1.5411133,2.7250311,1.754537,1.3821045,3.3187768,1.3822191,2.1055939
1.5932095,1.3684788,1.451036,1.6385895,1.5230416,2.7077348,1.7579614,1.3589425,3.316134,1.4015268,2.0848162
1.604118,1.3634919,1.4542224,1.6497076,1.5501926,2.7038159,1.7519734,1.3360461,3.3143229,1.4121573,2.0738173
1.5924472,1.391595,1.4780865,1.6494796,1.5718966,2.697623,1.7657025,1.3531753,3.3378117,1.4128487,2.0574858
1.5737395,1.3783102,1.4646454,1.6639749,1.5534098,2.7176676,1.7892563,1.3707849,3.3500617,1.4242803,2.0270593
1.5680188,1.3610717,1.46416,1.6771048,1.531899,2.7133977,1.7992307,1.3977962,3.3738985,1.4482323,2.013468
1.5625082,1.3575121,1.4587778,1.7004215,1.5223345,2.7116127,1.8137454,1.4121646,3.3805058,1.4344128,2.0307579
1.5603998,1.3629729,1.4859408,1.7067299,1.5154519,2.7000258,1.8249104,1.4251128,3.3750033,1.4427422,2.0138092
1.5547457,1.3791555,1.477829,1.7041411,1.5072179,2.7179587,1.8420904,1.4361888,3.3740549,1.4569968,2.0038962
1.5537196,1.3574399,1.4588441,1.6945955,1.4925289,2.7149467,1.8493221,1.4470159,3.3636181,1.4817634,2.0046515
1.5649421,1.3311679,1.4567026,1.7038107,1.4972138,2.7193198,1.8396515,1.4514292,3.3672097,1.4509746,2.0182893
1.5715435,1.3105776,1.4662862,1.7151502,1.4902102,2.751652,1.8326215,1.4350182,3.3552527,1.4461501,2.0235534
1.5755345,1.2851839,1.457965,1.7067599,1.4483622,2.7687497,1.8458635,1.4187359,3.3595099,1.4347258,2.0145855
1.5669181,1.2711391,1.4647456,1.7237463,1.4399976,2.7785909,1.8713733,1.3977969,3.3529873,1.4378135,2.0215285
1.55022,1.2514025,1.4595122,1.7224782,1.4493988,2.7820685,1.8598347,1.3966217,3.3441498,1.4557574,2.0132794
1.5713779,1.2494012,1.4955592,1.7320405,1.443934,2.7971842,1.8612381,1.4167238,3.3279712,1.4758391,2.0316923
1.5850199,1.2547678,1.4877435,1.7111385,1.4454645,2.7884109,1.8697367,1.4271402,3.3148127,1.4930201,2.0396922
1.6037678,1.2776707,1.4952108,1.6833739,1.4169676,2.779052,1.8371596,1.4475688,3.3135102,1.5081913,2.0442331
1.6122519,1.2926803,1.5127312,1.681154,1.3873568,2.7931123,1.8505802,1.4381655,3.3282185,1.5227968,2.0386369
1.6241469,1.2883937,1.500011,1.6543689,1.3628154,2.812362,1.8498056,1.4295752,3.3398211,1.519626,2.0480852
1.6306617,1.2921971,1.4959706,1.6647383,1.3586895,2.8115032,1.8615278,1.4063494,3.3453887,1.5113361,2.0213664
1.6235297,1.3035465,1.4943337,1.6721187,1.3408316,2.824908,1.828263,1.3747243,3.3429163,1.4969512,1.985743
1.6217219,1.3272913,1.5070578,1.6870575,1.3541825,2.8280935,1.8293998,1.3625054,3.3228958,1.4951484,1.9688091
1.6342428,1.3459164,1.5208477,1.7166107,1.3616977,2.8125057,1.8489468,1.3506842,3.3090994,1.5293947,1.9592479
1.6259655,1.3567026,1.5099469,1.7259487,1.3642231,2.818048,1.830299,1.3575156,3.3021317,1.5413116,1.9509026
1.6035786,1.3426409,1.4855491,1.7426019,1.3700958,2.8297451,1.823934,1.3512827,3.3151207,1.5113757,1.9966187
1.5934836,1.3384403,1.4730899,1.7302452,1.3620284,2.840956,1.8420627,1.3530022,3.3017669,1.5140224,2.0036728
1.5873264,1.3397827,1.4620881,1.729793,1.3724233,2.8576744,1.8359976,1.3552039,3.2874289,1.5075724,1.9952435
1.5846404,1.3505871,1.4595292,1.7153535,1.3715326,2.8630571,1.8290501,1.3628129,3.2883861,1.5090445,1.9926023
1.5952915,1.3796786,1.4570973,1.7125168,1.3861121,2.8717785,1.8273457,1.3629227,3.3048813,1.5142027,1.9796625
1.6284301,1.3936217,1.4516824,1.6983911,1.4058436,2.8654354,1.8341558,1.3597392,3.3225186,1.5069436,1.9592719
1.6375339,1.3992997,1.4380323,1.6916658,1.4016916,2.8440182,1.8325387,1.3851728,3.3243923,1.5057464,1.9553401
1.660924,1.3902007,1.4593819,1.6994487,1.3993073,2.8436921,1.8197025,1.3936543,3.3181198,1.4837582,1.9607022
1.6654292,1.4009358,1.4511343,1.7169366,1.3866737,2.8535473,1.7979519,1.4000417,3.3013182,1.5036234,1.9525912
1.6470335,1.407143,1.4615752,1.7246445,1.3785641,2.8212306,1.771666,1.4153582,3.2970781,1.4757743,1.947363
1.6344627,1.4294583,1.4445481,1.7100917,1.4084178,2.8061812,1.7683914,1.3985119,3.2932885,1.461042,1.9428869
1.604551,1.4501643,1.4459562,1.7265382,1.4136037,2.7997262,1.772933,1.3702562,3.3169124,1.4436318,1.9303161
