date,proportion,proportionCILow,proportionCIHigh,variant
3/30/21,0.008048497,0.006012428,0.0107666,20H (Nextstrain clade)
3/31/21,0.007975335,0.005960488,0.010663963,20H (Nextstrain clade)
4/1/21,0.007593248,0.005628389,0.010236974,20H (Nextstrain clade)
4/2/21,0.00727218,0.005373733,0.009834684,20H (Nextstrain clade)
4/3/21,0.006995246,0.00515264,0.009490491,20H (Nextstrain clade)
4/4/21,0.007248151,0.005372385,0.009772406,20H (Nextstrain clade)
4/5/21,0.00749782,0.005571403,0.010083579,20H (Nextstrain clade)
4/6/21,0.007601515,0.005680877,0.010164861,20H (Nextstrain clade)
4/7/21,0.007729745,0.005805491,0.010285203,20H (Nextstrain clade)
4/8/21,0.008320357,0.006336656,0.010918236,20H (Nextstrain clade)
4/9/21,0.008539274,0.006527677,0.011163806,20H (Nextstrain clade)
4/10/21,0.008785814,0.006751908,0.011425355,20H (Nextstrain clade)
4/11/21,0.008714547,0.006692493,0.011340565,20H (Nextstrain clade)
4/12/21,0.008588004,0.006583755,0.011195518,20H (Nextstrain clade)
4/13/21,0.00868374,0.006652514,0.011328092,20H (Nextstrain clade)
4/14/21,0.008789339,0.006728695,0.011473761,20H (Nextstrain clade)
4/15/21,0.008298856,0.006283342,0.010953761,20H (Nextstrain clade)
4/16/21,0.008316977,0.006286835,0.010995439,20H (Nextstrain clade)
4/17/21,0.008586061,0.006498365,0.011336808,20H (Nextstrain clade)
4/18/21,0.00858791,0.006472905,0.011386066,20H (Nextstrain clade)
4/19/21,0.008376493,0.00627205,0.01117909,20H (Nextstrain clade)
4/20/21,0.008464264,0.006326232,0.01131664,20H (Nextstrain clade)
4/21/21,0.007823554,0.005757112,0.010623793,20H (Nextstrain clade)
4/22/21,0.007889546,0.005811958,0.010701811,20H (Nextstrain clade)
4/23/21,0.007816221,0.005742326,0.010631114,20H (Nextstrain clade)
4/24/21,0.007742804,0.00567891,0.010548825,20H (Nextstrain clade)
4/25/21,0.007722767,0.005661034,0.010527427,20H (Nextstrain clade)
4/26/21,0.007666266,0.005616423,0.010456379,20H (Nextstrain clade)
4/27/21,0.00783551,0.005765918,0.010640002,20H (Nextstrain clade)
4/28/21,0.008365419,0.006219723,0.011242969,20H (Nextstrain clade)
4/29/21,0.008614681,0.006426752,0.01153882,20H (Nextstrain clade)
4/30/21,0.008964365,0.00672772,0.011935653,20H (Nextstrain clade)
5/1/21,0.008709512,0.006488321,0.011682158,20H (Nextstrain clade)
5/2/21,0.00867841,0.006452656,0.011662896,20H (Nextstrain clade)
5/3/21,0.008779501,0.006505261,0.011839339,20H (Nextstrain clade)
5/4/21,0.008742663,0.006437589,0.011863249,20H (Nextstrain clade)
5/5/21,0.008609694,0.006293909,0.011767461,20H (Nextstrain clade)
5/6/21,0.008412129,0.00610553,0.011579981,20H (Nextstrain clade)
5/7/21,0.00762516,0.005394103,0.010769013,20H (Nextstrain clade)
5/8/21,0.007232178,0.005040307,0.010367292,20H (Nextstrain clade)
5/9/21,0.00686378,0.004688401,0.010038338,20H (Nextstrain clade)
5/10/21,0.00642734,0.004302544,0.00959135,20H (Nextstrain clade)
5/11/21,0.006266232,0.004130757,0.009495157,20H (Nextstrain clade)
5/12/21,0.00633788,0.004172355,0.009616499,20H (Nextstrain clade)
5/13/21,0.006538741,0.004316362,0.009893993,20H (Nextstrain clade)
5/14/21,0.006866723,0.004539118,0.010375456,20H (Nextstrain clade)
5/15/21,0.007075691,0.004664874,0.010719008,20H (Nextstrain clade)
5/16/21,0.00744249,0.004920102,0.011243419,20H (Nextstrain clade)
5/17/21,0.007903161,0.005252235,0.011876097,20H (Nextstrain clade)
5/18/21,0.007816491,0.005160728,0.011822695,20H (Nextstrain clade)
5/19/21,0.007852992,0.005163762,0.011925954,20H (Nextstrain clade)
5/20/21,0.00768528,0.005003093,0.011788367,20H (Nextstrain clade)
5/21/21,0.007451479,0.004743523,0.011687183,20H (Nextstrain clade)
5/22/21,0.007801941,0.004949586,0.012277774,20H (Nextstrain clade)
5/23/21,0.007007663,0.004270972,0.011477717,20H (Nextstrain clade)
5/24/21,0.006447587,0.003793347,0.010938632,20H (Nextstrain clade)
5/25/21,0.005779078,0.003253417,0.010245283,20H (Nextstrain clade)
5/26/21,0.005415713,0.002956718,0.009899461,20H (Nextstrain clade)
5/27/21,0.005140988,0.002746007,0.009604679,20H (Nextstrain clade)
5/28/21,0.004900113,0.002424501,0.009878494,20H (Nextstrain clade)
5/29/21,0.004111381,0.001918135,0.008790355,20H (Nextstrain clade)
5/30/21,0.004204893,0.001961794,0.008989633,20H (Nextstrain clade)
5/31/21,0.003416968,0.001460381,0.007974015,20H (Nextstrain clade)
6/1/21,0.003363007,0.001420577,0.007940303,20H (Nextstrain clade)
6/2/21,0.002946087,0.001181089,0.007329307,20H (Nextstrain clade)
6/3/21,0.003314163,0.001399933,0.007825346,20H (Nextstrain clade)
6/4/21,0.003159962,0.001380583,0.007216141,20H (Nextstrain clade)
6/5/21,0.002980491,0.001243643,0.007125681,20H (Nextstrain clade)
6/6/21,0.002846126,0.001157008,0.006983949,20H (Nextstrain clade)
6/7/21,0.003213073,0.00137319,0.00749963,20H (Nextstrain clade)
6/8/21,0.002810262,0.001142421,0.006896202,20H (Nextstrain clade)
6/9/21,0.002516175,0.000978913,0.006451927,20H (Nextstrain clade)
6/10/21,0.002033059,0.000722795,0.005704975,20H (Nextstrain clade)
6/11/21,0.001912711,0.000665648,0.005483271,20H (Nextstrain clade)
6/12/21,0.001758396,0.000583858,0.005283246,20H (Nextstrain clade)
6/13/21,0.001578255,0.000496533,0.005004763,20H (Nextstrain clade)
6/14/21,0.001148613,0.000301866,0.004360164,20H (Nextstrain clade)
6/15/21,0.001150239,0.000302293,0.00436632,20H (Nextstrain clade)
6/16/21,0.001056338,0.000264772,0.004204421,20H (Nextstrain clade)
6/17/21,0.001068091,0.000267719,0.00425108,20H (Nextstrain clade)
6/18/21,0.000699484,0.000135368,0.003605964,20H (Nextstrain clade)
6/19/21,0.000675049,0.000130638,0.00348029,20H (Nextstrain clade)
6/20/21,0.000496114,7.85E-05,0.003130068,20H (Nextstrain clade)
6/21/21,0.000645995,0.000125015,0.003330838,20H (Nextstrain clade)
6/22/21,0.000478889,7.57E-05,0.003021633,20H (Nextstrain clade)
6/23/21,0.000472627,7.47E-05,0.002982208,20H (Nextstrain clade)
6/24/21,0.000459383,7.27E-05,0.002898815,20H (Nextstrain clade)
6/25/21,0.000512258,9.04E-05,0.002896023,20H (Nextstrain clade)
6/26/21,0.000493027,8.70E-05,0.002787517,20H (Nextstrain clade)
6/27/21,0.00047762,8.43E-05,0.002700572,20H (Nextstrain clade)
6/28/21,0.000587621,0.000122981,0.002802818,20H (Nextstrain clade)
6/29/21,0.000691302,0.000164344,0.002903009,20H (Nextstrain clade)
6/30/21,0.000680525,0.000161782,0.002857831,20H (Nextstrain clade)
7/1/21,0.000705264,0.000167664,0.002961532,20H (Nextstrain clade)
7/2/21,0.000596936,0.000124931,0.002847165,20H (Nextstrain clade)
7/3/21,0.000474918,9.19E-05,0.002450205,20H (Nextstrain clade)
7/4/21,0.000425487,8.23E-05,0.002195554,20H (Nextstrain clade)
7/5/21,0.000245435,3.39E-05,0.001774541,20H (Nextstrain clade)
7/6/21,0.000136116,1.25E-05,0.001477957,20H (Nextstrain clade)
7/7/21,0.000168819,1.96E-05,0.001451248,20H (Nextstrain clade)
7/8/21,0.000272268,4.81E-05,0.001540715,20H (Nextstrain clade)
7/9/21,0.000238883,4.22E-05,0.001351978,20H (Nextstrain clade)
7/10/21,0.000231934,4.09E-05,0.001312684,20H (Nextstrain clade)
7/11/21,0.000257012,4.97E-05,0.001326986,20H (Nextstrain clade)
7/12/21,0.000214678,3.79E-05,0.001215101,20H (Nextstrain clade)
7/13/21,0.000262039,5.48E-05,0.001251138,20H (Nextstrain clade)
7/14/21,0.00022513,4.36E-05,0.001162507,20H (Nextstrain clade)
7/15/21,0.00016359,2.59E-05,0.001033696,20H (Nextstrain clade)
7/16/21,0.000203485,3.94E-05,0.001050815,20H (Nextstrain clade)
7/17/21,0.000210261,4.40E-05,0.001004078,20H (Nextstrain clade)
7/18/21,0.000194481,4.07E-05,0.00092877,20H (Nextstrain clade)
7/19/21,0.000223486,5.31E-05,0.000939631,20H (Nextstrain clade)
7/20/21,0.000192508,4.31E-05,0.00085909,20H (Nextstrain clade)
7/21/21,0.000185106,4.15E-05,0.000826078,20H (Nextstrain clade)
7/22/21,0.00016269,3.40E-05,0.000777023,20H (Nextstrain clade)
7/23/21,0.000136091,2.63E-05,0.000702955,20H (Nextstrain clade)
7/24/21,9.83E-05,1.55E-05,0.000621495,20H (Nextstrain clade)
7/25/21,0.000110351,1.95E-05,0.000624857,20H (Nextstrain clade)
7/26/21,5.96E-05,6.93E-06,0.000512739,20H (Nextstrain clade)
7/27/21,4.27E-05,3.93E-06,0.000463942,20H (Nextstrain clade)
7/28/21,4.16E-05,3.83E-06,0.000452548,20H (Nextstrain clade)
7/29/21,4.06E-05,3.73E-06,0.000441257,20H (Nextstrain clade)
7/30/21,3.95E-05,3.63E-06,0.000428745,20H (Nextstrain clade)
7/31/21,3.78E-05,3.48E-06,0.000411307,20H (Nextstrain clade)
8/1/21,2.46E-05,1.60E-06,0.000378899,20H (Nextstrain clade)
8/2/21,2.43E-05,1.58E-06,0.00037412,20H (Nextstrain clade)
8/3/21,2.39E-05,1.55E-06,0.000367553,20H (Nextstrain clade)
8/4/21,2.39E-05,1.55E-06,0.000367031,20H (Nextstrain clade)
8/5/21,2.42E-05,1.57E-06,0.000372196,20H (Nextstrain clade)
8/6/21,1.22E-05,4.21E-07,0.000350546,20H (Nextstrain clade)
8/7/21,2.47E-05,1.61E-06,0.000379544,20H (Nextstrain clade)
8/8/21,1.26E-05,4.36E-07,0.000362927,20H (Nextstrain clade)
8/9/21,1.29E-05,4.48E-07,0.000372628,20H (Nextstrain clade)
8/10/21,1.35E-05,4.69E-07,0.000390141,20H (Nextstrain clade)
8/11/21,1.39E-05,4.83E-07,0.000401911,20H (Nextstrain clade)
8/12/21,1.41E-05,4.88E-07,0.0004064,20H (Nextstrain clade)
8/13/21,1.42E-05,4.92E-07,0.000409543,20H (Nextstrain clade)
8/14/21,0,0,0.000384267,20H (Nextstrain clade)
8/15/21,0,0,0.000384938,20H (Nextstrain clade)
8/16/21,1.45E-05,5.02E-07,0.000418155,20H (Nextstrain clade)
8/17/21,1.43E-05,4.95E-07,0.000411664,20H (Nextstrain clade)
8/18/21,1.43E-05,4.96E-07,0.000412523,20H (Nextstrain clade)
8/19/21,1.45E-05,5.01E-07,0.000416964,20H (Nextstrain clade)
8/20/21,1.46E-05,5.07E-07,0.000422032,20H (Nextstrain clade)
8/21/21,1.45E-05,5.04E-07,0.000419467,20H (Nextstrain clade)
8/22/21,1.44E-05,4.99E-07,0.00041532,20H (Nextstrain clade)
8/23/21,0,0,0.000374908,20H (Nextstrain clade)
8/24/21,1.40E-05,4.85E-07,0.000403863,20H (Nextstrain clade)
8/25/21,1.41E-05,4.89E-07,0.000406692,20H (Nextstrain clade)
8/26/21,1.41E-05,4.89E-07,0.000406715,20H (Nextstrain clade)
8/27/21,1.40E-05,4.84E-07,0.000402539,20H (Nextstrain clade)
8/28/21,1.36E-05,4.72E-07,0.000392614,20H (Nextstrain clade)
8/29/21,2.70E-05,1.75E-06,0.000414893,20H (Nextstrain clade)
8/30/21,2.70E-05,1.75E-06,0.000414586,20H (Nextstrain clade)
8/31/21,1.34E-05,4.66E-07,0.000387734,20H (Nextstrain clade)
9/1/21,1.33E-05,4.61E-07,0.000383544,20H (Nextstrain clade)
9/2/21,1.31E-05,4.54E-07,0.000377839,20H (Nextstrain clade)
9/3/21,1.47E-05,5.09E-07,0.000424054,20H (Nextstrain clade)
9/4/21,1.42E-05,4.91E-07,0.000409003,20H (Nextstrain clade)
9/5/21,0,0,0.00037551,20H (Nextstrain clade)
9/6/21,0,0,0.000370609,20H (Nextstrain clade)
9/7/21,0,0,0.000359957,20H (Nextstrain clade)
9/8/21,0,0,0.000356125,20H (Nextstrain clade)
9/9/21,0,0,0.000352188,20H (Nextstrain clade)
9/10/21,0,0,0.000316367,20H (Nextstrain clade)
9/11/21,0,0,0.000340814,20H (Nextstrain clade)
9/12/21,0,2.71E-20,0.000356247,20H (Nextstrain clade)
9/13/21,0,2.71E-20,0.00037257,20H (Nextstrain clade)
9/14/21,0,0,0.000381622,20H (Nextstrain clade)
9/15/21,0,0,0.000387373,20H (Nextstrain clade)
9/16/21,0,0,0.000392255,20H (Nextstrain clade)
9/17/21,0,2.71E-20,0.000397691,20H (Nextstrain clade)
9/18/21,1.48E-05,5.13E-07,0.000426605,20H (Nextstrain clade)
9/19/21,3.04E-05,1.98E-06,0.00046726,20H (Nextstrain clade)
9/20/21,3.12E-05,2.03E-06,0.000479466,20H (Nextstrain clade)
9/21/21,3.22E-05,2.10E-06,0.000495397,20H (Nextstrain clade)
9/22/21,3.27E-05,2.13E-06,0.000502757,20H (Nextstrain clade)
9/23/21,3.33E-05,2.16E-06,0.000511459,20H (Nextstrain clade)
9/24/21,3.42E-05,2.22E-06,0.000525743,20H (Nextstrain clade)
9/25/21,1.74E-05,6.03E-07,0.000501601,20H (Nextstrain clade)
9/26/21,0,0,0.000453469,20H (Nextstrain clade)
9/27/21,0,0,0.000451808,20H (Nextstrain clade)
9/28/21,0,0,0.000452325,20H (Nextstrain clade)
9/29/21,0,0,0.00044865,20H (Nextstrain clade)
9/30/21,0,2.71E-20,0.000444291,20H (Nextstrain clade)
10/1/21,0,0,0.0004425,20H (Nextstrain clade)
10/2/21,0,0,0.000435851,20H (Nextstrain clade)
10/3/21,0,0,0.000438409,20H (Nextstrain clade)
10/4/21,0,0,0.000435844,20H (Nextstrain clade)
10/5/21,0,0,0.000437859,20H (Nextstrain clade)
10/6/21,0,2.71E-20,0.000436254,20H (Nextstrain clade)
10/7/21,0,0,0.00043607,20H (Nextstrain clade)
10/8/21,0,0,0.000444438,20H (Nextstrain clade)
10/9/21,0,0,0.000461327,20H (Nextstrain clade)
10/10/21,0,0,0.000474038,20H (Nextstrain clade)
10/11/21,0,2.71E-20,0.000474422,20H (Nextstrain clade)
10/12/21,0,0,0.000473954,20H (Nextstrain clade)
10/13/21,0,0,0.000481904,20H (Nextstrain clade)
10/14/21,0,0,0.000489029,20H (Nextstrain clade)
10/15/21,0,0,0.000486191,20H (Nextstrain clade)
10/16/21,0,0,0.000484658,20H (Nextstrain clade)
10/17/21,0,2.71E-20,0.000483725,20H (Nextstrain clade)
10/18/21,0,0,0.000490224,20H (Nextstrain clade)
10/19/21,0,0,0.000490815,20H (Nextstrain clade)
10/20/21,0,2.71E-20,0.00048349,20H (Nextstrain clade)
10/21/21,0,0,0.000480449,20H (Nextstrain clade)
10/22/21,0,0,0.000475673,20H (Nextstrain clade)
10/23/21,0,0,0.000473303,20H (Nextstrain clade)
10/24/21,0,2.71E-20,0.000465866,20H (Nextstrain clade)
10/25/21,0,2.71E-20,0.000461857,20H (Nextstrain clade)
10/26/21,0,0,0.000465834,20H (Nextstrain clade)
10/27/21,0,0,0.000467145,20H (Nextstrain clade)
10/28/21,0,0,0.000466934,20H (Nextstrain clade)
10/29/21,0,0,0.00047495,20H (Nextstrain clade)
10/30/21,0,0,0.000464009,20H (Nextstrain clade)
10/31/21,0,0,0.000453408,20H (Nextstrain clade)
11/1/21,0,2.71E-20,0.000445727,20H (Nextstrain clade)
11/2/21,0,0,0.000440759,20H (Nextstrain clade)
11/3/21,0,0,0.00043761,20H (Nextstrain clade)
11/4/21,0,0,0.00042999,20H (Nextstrain clade)
11/5/21,0,0,0.000424625,20H (Nextstrain clade)
11/6/21,0,0,0.00042037,20H (Nextstrain clade)
11/7/21,0,0,0.000414704,20H (Nextstrain clade)
11/8/21,1.57E-05,5.43E-07,0.000451956,20H (Nextstrain clade)
11/9/21,1.54E-05,5.35E-07,0.000445316,20H (Nextstrain clade)
11/10/21,1.51E-05,5.24E-07,0.000436406,20H (Nextstrain clade)
11/11/21,1.53E-05,5.29E-07,0.000440617,20H (Nextstrain clade)
11/12/21,1.52E-05,5.25E-07,0.000437093,20H (Nextstrain clade)
11/13/21,1.51E-05,5.22E-07,0.000434592,20H (Nextstrain clade)
11/14/21,1.53E-05,5.29E-07,0.000440248,20H (Nextstrain clade)
11/15/21,0,2.71E-20,0.000406707,20H (Nextstrain clade)
11/16/21,0,0,0.000417998,20H (Nextstrain clade)
11/17/21,0,0,0.000432604,20H (Nextstrain clade)
11/18/21,0,0,0.000429009,20H (Nextstrain clade)
11/19/21,0,0,0.000438595,20H (Nextstrain clade)
11/20/21,0,2.71E-20,0.000453767,20H (Nextstrain clade)
11/21/21,0,0,0.000472372,20H (Nextstrain clade)
11/22/21,0,0,0.000553093,20H (Nextstrain clade)
11/23/21,0,0,0.000564424,20H (Nextstrain clade)
11/24/21,0,0,0.000545022,20H (Nextstrain clade)
11/25/21,0,0,0.000536946,20H (Nextstrain clade)
11/26/21,0,0,0.000496286,20H (Nextstrain clade)
11/27/21,0,0,0.000478372,20H (Nextstrain clade)
11/28/21,0,2.71E-20,0.000447738,20H (Nextstrain clade)
11/29/21,0,0,0.000388352,20H (Nextstrain clade)
11/30/21,0,0,0.000373413,20H (Nextstrain clade)
12/1/21,0,2.71E-20,0.000371921,20H (Nextstrain clade)
12/2/21,0,0,0.000378955,20H (Nextstrain clade)
12/3/21,0,0,0.000388329,20H (Nextstrain clade)
12/4/21,0,2.71E-20,0.000390364,20H (Nextstrain clade)
12/5/21,0,2.71E-20,0.000395323,20H (Nextstrain clade)
12/6/21,1.48E-05,5.12E-07,0.000425812,20H (Nextstrain clade)
12/7/21,1.49E-05,5.17E-07,0.000430302,20H (Nextstrain clade)
12/8/21,1.51E-05,5.24E-07,0.000436505,20H (Nextstrain clade)
12/9/21,1.52E-05,5.25E-07,0.000437054,20H (Nextstrain clade)
12/10/21,1.54E-05,5.33E-07,0.000443421,20H (Nextstrain clade)
12/11/21,1.50E-05,5.18E-07,0.000431344,20H (Nextstrain clade)
12/12/21,1.46E-05,5.05E-07,0.000420513,20H (Nextstrain clade)
12/13/21,0,0,0.000377837,20H (Nextstrain clade)
12/14/21,0,0,0.000359366,20H (Nextstrain clade)
12/15/21,0,0,0.000349578,20H (Nextstrain clade)
12/16/21,0,0,0.000343755,20H (Nextstrain clade)
12/17/21,0,0,0.000327918,20H (Nextstrain clade)
12/18/21,0,0,0.000306613,20H (Nextstrain clade)
12/19/21,0,0,0.00028347,20H (Nextstrain clade)
12/20/21,0,0,0.000275424,20H (Nextstrain clade)
12/21/21,0,0,0.000296586,20H (Nextstrain clade)
12/22/21,0,0,0.000315966,20H (Nextstrain clade)
12/23/21,0,0,0.000300829,20H (Nextstrain clade)
12/24/21,0,0,0.000278237,20H (Nextstrain clade)
12/25/21,0,0,0.000269915,20H (Nextstrain clade)
12/26/21,0,0,0.000264119,20H (Nextstrain clade)
12/27/21,0,0,0.00025069,20H (Nextstrain clade)
12/28/21,0,0,0.000245371,20H (Nextstrain clade)
12/29/21,0,0,0.000240766,20H (Nextstrain clade)
12/30/21,0,0,0.000238679,20H (Nextstrain clade)
12/31/21,0,0,0.000234589,20H (Nextstrain clade)
1/1/22,0,0,0.000223031,20H (Nextstrain clade)
1/2/22,0,0,0.000228263,20H (Nextstrain clade)
1/3/22,0,0,0.000233193,20H (Nextstrain clade)
1/4/22,0,0,0.000218364,20H (Nextstrain clade)
1/5/22,0,0,0.00020932,20H (Nextstrain clade)
1/6/22,0,0,0.00021313,20H (Nextstrain clade)
1/7/22,0,0,0.000218368,20H (Nextstrain clade)
1/8/22,0,1.35E-20,0.00023101,20H (Nextstrain clade)
1/9/22,0,0,0.000233889,20H (Nextstrain clade)
1/10/22,0,0,0.000237169,20H (Nextstrain clade)
1/11/22,0,0,0.000236933,20H (Nextstrain clade)
1/12/22,0,1.35E-20,0.00023595,20H (Nextstrain clade)
1/13/22,0,0,0.00023799,20H (Nextstrain clade)
1/14/22,0,2.71E-20,0.000254272,20H (Nextstrain clade)
1/15/22,0,0,0.00025083,20H (Nextstrain clade)
1/16/22,0,1.35E-20,0.000243025,20H (Nextstrain clade)
1/17/22,0,0,0.000244579,20H (Nextstrain clade)
1/18/22,0,0,0.000248894,20H (Nextstrain clade)
1/19/22,0,0,0.000252403,20H (Nextstrain clade)
1/20/22,0,0,0.00025298,20H (Nextstrain clade)
1/21/22,0,0,0.000244762,20H (Nextstrain clade)
1/22/22,0,0,0.000259844,20H (Nextstrain clade)
1/23/22,0,2.71E-20,0.00027818,20H (Nextstrain clade)
1/24/22,0,0,0.000280545,20H (Nextstrain clade)
1/25/22,0,0,0.000287375,20H (Nextstrain clade)
1/26/22,0,0,0.00028951,20H (Nextstrain clade)
1/27/22,0,2.71E-20,0.000290859,20H (Nextstrain clade)
1/28/22,0,0,0.000291654,20H (Nextstrain clade)
1/29/22,0,0,0.000292928,20H (Nextstrain clade)
1/30/22,0,0,0.000295582,20H (Nextstrain clade)
1/31/22,0,2.71E-20,0.000308941,20H (Nextstrain clade)
2/1/22,0,0,0.000314974,20H (Nextstrain clade)
2/2/22,0,0,0.000322793,20H (Nextstrain clade)
2/3/22,0,0,0.000327475,20H (Nextstrain clade)
2/4/22,0,0,0.000332862,20H (Nextstrain clade)
2/5/22,0,0,0.000340069,20H (Nextstrain clade)
2/6/22,0,0,0.000348049,20H (Nextstrain clade)
2/7/22,0,0,0.000350024,20H (Nextstrain clade)
2/8/22,0,0,0.000354453,20H (Nextstrain clade)
2/9/22,0,0,0.000354921,20H (Nextstrain clade)
2/10/22,0,0,0.000363112,20H (Nextstrain clade)
2/11/22,0,2.71E-20,0.000397115,20H (Nextstrain clade)
2/12/22,0,0,0.000427277,20H (Nextstrain clade)
2/13/22,0,0,0.000446549,20H (Nextstrain clade)
2/14/22,0,0,0.000472464,20H (Nextstrain clade)
2/15/22,0,0,0.000494543,20H (Nextstrain clade)
2/16/22,0,0,0.00051444,20H (Nextstrain clade)
2/17/22,0,0,0.000528608,20H (Nextstrain clade)
2/18/22,0,0,0.000569951,20H (Nextstrain clade)
2/19/22,0,0,0.000582621,20H (Nextstrain clade)
2/20/22,0,0,0.000633726,20H (Nextstrain clade)
2/21/22,0,0,0.00067802,20H (Nextstrain clade)
2/22/22,0,0,0.000719088,20H (Nextstrain clade)
2/23/22,0,0,0.000742949,20H (Nextstrain clade)
2/24/22,0,5.42E-20,0.00075882,20H (Nextstrain clade)
2/25/22,0,0,0.000786381,20H (Nextstrain clade)
2/26/22,0,0,0.000873402,20H (Nextstrain clade)
2/27/22,0,0,0.000941735,20H (Nextstrain clade)
2/28/22,0,0,0.001007053,20H (Nextstrain clade)
3/1/22,0,0,0.001065892,20H (Nextstrain clade)
3/2/22,0,1.08E-19,0.001110804,20H (Nextstrain clade)
3/3/22,0,0,0.001144221,20H (Nextstrain clade)
3/4/22,0,0,0.001183814,20H (Nextstrain clade)
3/5/22,0,0,0.001276602,20H (Nextstrain clade)
3/6/22,0,0,0.001328903,20H (Nextstrain clade)
3/7/22,0,0,0.00135243,20H (Nextstrain clade)
3/8/22,0,0,0.001400394,20H (Nextstrain clade)
3/9/22,0,0,0.001439142,20H (Nextstrain clade)
3/10/22,0,0,0.001447353,20H (Nextstrain clade)
3/11/22,0,0,0.001495821,20H (Nextstrain clade)
3/12/22,0,0,0.001523189,20H (Nextstrain clade)
3/13/22,0,0,0.001527342,20H (Nextstrain clade)
3/14/22,0,0,0.001538791,20H (Nextstrain clade)
3/15/22,5.71E-05,1.98E-06,0.001646074,20H (Nextstrain clade)
3/16/22,5.57E-05,1.93E-06,0.001605502,20H (Nextstrain clade)
3/17/22,5.48E-05,1.90E-06,0.001579489,20H (Nextstrain clade)
3/18/22,5.42E-05,1.88E-06,0.001561708,20H (Nextstrain clade)
3/19/22,5.29E-05,1.83E-06,0.001524658,20H (Nextstrain clade)
3/20/22,5.18E-05,1.80E-06,0.001493951,20H (Nextstrain clade)
3/21/22,5.10E-05,1.77E-06,0.001468631,20H (Nextstrain clade)
3/22/22,0,0,0.001350392,20H (Nextstrain clade)
3/23/22,0,0,0.001330086,20H (Nextstrain clade)
3/24/22,0,0,0.001304028,20H (Nextstrain clade)
3/25/22,0,0,0.001292557,20H (Nextstrain clade)
3/26/22,0,0,0.001277087,20H (Nextstrain clade)
3/27/22,0,0,0.001250481,20H (Nextstrain clade)
3/28/22,0,0,0.001224961,20H (Nextstrain clade)
3/29/22,0,0,0.001189102,20H (Nextstrain clade)
3/30/22,0,0,0.001173533,20H (Nextstrain clade)
3/31/22,0,0,0.001167673,20H (Nextstrain clade)
4/1/22,0,0,0.001098775,20H (Nextstrain clade)
4/2/22,0,0,0.001049788,20H (Nextstrain clade)
4/3/22,0,0,0.001012971,20H (Nextstrain clade)
4/4/22,0,0,0.000968986,20H (Nextstrain clade)
4/5/22,0,5.42E-20,0.000921343,20H (Nextstrain clade)
4/6/22,0,0,0.000896015,20H (Nextstrain clade)
4/7/22,0,0,0.000866367,20H (Nextstrain clade)
4/8/22,0,0,0.000831873,20H (Nextstrain clade)
4/9/22,0,0,0.000816689,20H (Nextstrain clade)
4/10/22,0,0,0.000810217,20H (Nextstrain clade)
4/11/22,0,0,0.000800592,20H (Nextstrain clade)
4/12/22,0,0,0.000797151,20H (Nextstrain clade)
